CompanyName,ISIN,NSECode,BSECode,Date,MFList,BTTDate,CompanyCode,YearEnding,Months,Quarter,Sales,Expenses,EBIDTA,Interest,Depreciation,Extraordinary,OPM,Tax,PATRAW,PAT,Equity,Reserves,EPS,NPM,Ext_Flag,Q1 EPS Growth,Q1 Sales Growth,Q2 EPS,Q2 EPS Growth,Q2 Sales,Q2 Sales Growth,EPS Rating,TTM1 EPS,TTM1 Sales,TTM2 EPS,TTM2 Sales,TTM3 EPS,TTM3 Sales
Procter & Gamble Health Ltd.,INE199A01012,PGHL,500126.000000,2024-02-01,True,2024-02-01,12540017.000000,2023-12-31,3.000000,2.000000,3151500000.000000,2083200000.000000,1068300000.000000,1900000.000000,69200000.000000,0.000000,997200000.000000,276500000.000000,720700000.000000,720700000.000000,166000000.000000,0.000000,4.341566,22.868475,False,-6.158854,0.203491,3.950000,3.000314,3109800000.000000,3.325913,2475.772961,-2.6459343438813967,6.248315505132361,12432.428321832149,6061.303833081591,-92.87214791271084,-90.01085868661679
GlaxoSmithKline Pharmaceuticals Ltd.,INE159A01016,GLAXO,500660.000000,2024-02-01,True,2024-02-01,12540022.000000,2023-12-31,3.000000,3.000000,8333200000.000000,5874700000.000000,2458500000.000000,3200000.000000,171100000.000000,-1633100000.000000,651100000.000000,196200000.000000,454900000.000000,454900000.000000,1694100000.000000,0.000000,0.268520,5.458887,False,-72.267268,1.289640,1.272298,11.355652,9818500000.000000,5.829031,915.964759,25.33604486216851,2.456768069075064,4554.377364172256,1529.155698903272,96.70796013835268,100.65545006146107
Gujarat Themis Biosyn Ltd.,INE942C01045,,506879.000000,2023-12-31,True,2024-02-01,12540025.000000,2023-12-31,3.000000,3.000000,398629000.000000,211132000.000000,187497000.000000,788000.000000,9781000.000000,0.000000,176928000.000000,46802000.000000,130126000.000000,130126000.000000,72644000.000000,0.000000,1.791284,32.643385,False,32.680092,33.003573,1.726708,-32.918873,406542000.000000,-17.179800,52.908377,-1.9544954456862311,3.2455138969432333,-64.16155147917284,-85.11606240440501,663.7479224148294,387337.037037037
Sanofi India Ltd.,INE058A01010,SANOFI,500674.000000,2024-02-01,True,2024-02-01,12540026.000000,2023-09-30,3.000000,3.000000,7264016000.000000,5061325000.000000,2202691000.000000,3208000.000000,98797000.000000,0.000000,2100686000.000000,579327000.000000,1521359000.000000,1521359000.000000,230000000.000000,0.000000,6.614604,20.943773,False,16.222995,3.284743,5.343478,2.076412,7218000000.000000,0.951049,16.086002,2.7988068572873024,1.6994905941546852,70.23251168221931,-96.39722220291786,-24.600240088257884,2450.1037120138803
J B Chemicals & Pharmaceuticals Ltd.,INE572A01036,JBCHEPHARM,506943.000000,2024-02-01,True,2024-02-01,12540030.000000,2023-12-31,3.000000,3.000000,8067100000.000000,5854100000.000000,2213000000.000000,115200000.000000,333700000.000000,0.000000,1764100000.000000,484900000.000000,1279200000.000000,1279200000.000000,155000000.000000,0.000000,8.252903,15.856999,False,26.146046,10.198757,9.356129,48.116369,8436000000.000000,13.741775,6624.219378,31.927169547266192,15.658813128969298,32952.566202401315,361709.47153284674,92.75503328632213,-98.44882878647687
Max Financial Services Ltd.,INE180A01020,MFSL,500271.000000,2024-02-01,True,2024-02-01,12540033.000000,2023-12-31,3.000000,3.000000,55200000.000000,78200000.000000,-23000000.000000,200000.000000,3200000.000000,0.000000,-26400000.000000,-1700000.000000,-24700000.000000,-24700000.000000,690200000.000000,0.000000,-0.035787,-44.746377,False,-146.254682,-67.510300,-0.039409,-156.784969,63200000.000000,-64.593838,-19.598515,-150.68243858052776,-56.24900524054021,481.59892338898425,77.46425576047257,-101.05637593981909,-97.06534562360287
Piramal Enterprises Ltd.,INE140A01024,PEL,500302.000000,2024-02-01,True,2024-02-01,12540035.000000,2023-12-31,3.000000,3.000000,6988400000.000000,3959500000.000000,3028900000.000000,1877500000.000000,23100000.000000,-16768800000.000000,-14373900000.000000,-3778600000.000000,-10595300000.000000,-10595300000.000000,449300000.000000,0.000000,-23.581794,-151.612672,False,-138.917054,-81.482335,0.066771,106.309557,5343300000.000000,12.287227,573.747105,-117.88437635321796,-53.80612857975212,3045.2102440440644,3336.9756980046523,65.91868275124365,437.9391396029938
Pfizer Ltd.,INE182A01018,PFIZER,500680.000000,2024-02-01,True,2024-02-01,12540038.000000,2023-12-31,3.000000,3.000000,5758200000.000000,3874200000.000000,1884000000.000000,28600000.000000,175500000.000000,79500000.000000,1759400000.000000,459600000.000000,1299800000.000000,1299800000.000000,457500000.000000,0.000000,2.841093,22.573026,False,-13.726271,-11.297677,3.255956,-52.113672,6112800000.000000,-7.621163,1592.723879,-19.022046708616198,-5.329563615834459,8380.78152422223,4664.810019212952,-645.578231292517,-60.22836773471754
TTK Healthcare Ltd.,INE910C01018,TTKHLTCARE,507747.000000,2023-12-31,True,2024-02-01,12540048.000000,2023-12-31,3.000000,3.000000,1997525000.000000,1785127000.000000,212398000.000000,2348000.000000,33053000.000000,0.000000,176997000.000000,48053000.000000,128944000.000000,128944000.000000,141303000.000000,0.000000,0.912535,6.455188,False,7.487371,2.777558,1.132771,102.264456,2017969000.000000,11.579634,156.669046,128.25082745637943,9.772174083308926,-31.086462740994076,-5.589439830564212,1024.6072531754432,577.0922001701197
Unichem Laboratories Ltd.,INE351A01035,UNICHEMLAB,506690.000000,2023-12-31,True,2024-02-01,12540050.000000,2023-12-31,3.000000,3.000000,3723695000.000000,3431050000.000000,292645000.000000,23622000.000000,256167000.000000,680148000.000000,693004000.000000,0.000000,693004000.000000,693004000.000000,140812000.000000,0.000000,4.921484,18.610654,False,221.314035,39.265193,-2.188002,59.172929,3414111000.000000,23.512257,14.097954,12.624774233892037,27.040214608618278,-92.68556168773368,12.574326986427408,-272.4975835136901,-15.389737738781678
KMC Speciality Hospitals (India) Ltd.,INE879K01018,,524520.000000,2023-12-31,True,2024-02-01,12540074.000000,2023-12-31,3.000000,3.000000,496960000.000000,347113000.000000,149847000.000000,2433000.000000,22531000.000000,0.000000,124883000.000000,30009000.000000,94874000.000000,94874000.000000,163085000.000000,0.000000,0.581746,19.090873,False,50.369290,21.752594,0.421222,-2.047597,428920000.000000,6.255109,545.863300,28.937400054441024,17.811018562935928,2584.5483013804915,5720.313957001744,106.08080827974673,-99.33339359672128
Kopran Ltd.,INE082A01010,KOPRAN,524280.000000,2023-12-31,True,2024-02-01,12540078.000000,2023-12-31,3.000000,3.000000,836243000.000000,702695000.000000,133548000.000000,10247000.000000,11721000.000000,0.000000,111580000.000000,26467000.000000,85113000.000000,85113000.000000,482106000.000000,0.000000,0.176544,10.178022,False,110.456951,20.976354,0.221178,-40.383981,1044280000.000000,52.759614,100.016077,-18.557378383520835,22.592266993497255,-91.19403440513841,-49.80395416621398,1098.0750348675035,-49.088388593072274
Aarti Drugs Ltd.,INE767A01016,AARTIDRUGS,524348.000000,2024-02-01,True,2024-02-01,12540082.000000,2023-12-31,3.000000,3.000000,5398900000.000000,4784700000.000000,614200000.000000,67500000.000000,118000000.000000,0.000000,428700000.000000,112500000.000000,316200000.000000,316200000.000000,919400000.000000,0.000000,0.343920,5.856749,False,-13.247107,-13.824421,0.376115,-4.788858,5782800000.000000,-7.463355,-634.586900,-30.22860608188273,-30.04138535522828,342.2781883937432,580.1827926862984,-6903.66762995469,163289.23054545454
Dabur India Ltd.,INE016A01026,DABUR,500096.000000,2024-02-01,True,2024-02-01,12540103.000000,2023-09-30,3.000000,2.000000,24368900000.000000,18257800000.000000,6111100000.000000,184200000.000000,511500000.000000,0.000000,5415400000.000000,1212700000.000000,4202700000.000000,4202700000.000000,1772000000.000000,0.000000,2.371727,17.246162,False,6.167749,2.629662,2.131321,7.862791,24464700000.000000,8.062970,3.814468,-0.427648589442287,4.872879657123044,-1.3273043522065047,8.360652184920554,14.021149575547332,21.817810421733828
FDC Ltd.,INE258B01022,FDC,531599.000000,2024-02-01,True,2024-02-01,12540116.000000,2023-12-31,3.000000,3.000000,4775460000.000000,3703139000.000000,1072321000.000000,9667000.000000,99329000.000000,0.000000,963325000.000000,179562000.000000,783763000.000000,783763000.000000,162810000.000000,0.000000,4.813973,16.412304,False,102.551353,12.266291,4.424863,43.177090,5070832000.000000,6.787473,192.506595,69.47708614700554,12.775769908667737,759.6254144117222,2355.5865387524645,-94.07302065265178,-91.99193687460196
Ipca Laboratories Ltd.,INE571A01038,IPCALAB,524494.000000,2024-02-01,True,2024-02-01,12540124.000000,2023-12-31,3.000000,3.000000,15237200000.000000,12333400000.000000,2903800000.000000,272100000.000000,630200000.000000,0.000000,2001500000.000000,632100000.000000,1369400000.000000,1369400000.000000,253700000.000000,0.000000,5.397714,8.987215,False,13.860481,4.501094,6.390619,-3.367505,16988100000.000000,11.655833,1620.045802,1.5102905128931903,9.542663553007525,8138.620691797476,1948282.7376551721,-102.30019014905231,-99.94248511422732
Lupin Ltd.,INE326A01037,LUPIN,500257.000000,2024-02-01,True,2024-02-01,12540136.000000,2023-12-31,3.000000,3.000000,41389100000.000000,28984100000.000000,12405000000.000000,113600000.000000,1451800000.000000,0.000000,10839600000.000000,1675200000.000000,9164400000.000000,9164400000.000000,910700000.000000,0.000000,10.063028,22.142062,False,2165.675908,43.801529,6.025371,268.690088,36848300000.000000,29.550017,949.035812,661.5442762613998,25.638641375885573,1369.406146787052,285.20996273420945,-101.81899934510838,-73.99977687391522
Morepen Laboratories Ltd.,INE083A01026,MOREPENLAB,500288.000000,2023-12-31,True,2024-02-01,12540145.000000,2023-12-31,3.000000,3.000000,3982911000.000000,3435162000.000000,547749000.000000,20441000.000000,55082000.000000,0.000000,472226000.000000,120202000.000000,352024000.000000,352024000.000000,1022271000.000000,0.000000,0.344355,8.838360,False,180.124456,15.177381,0.194898,20.574067,3840951000.000000,-0.031649,95.805945,61.721472871302886,10.543238195283239,-60.500250087238385,-2.2609693611775663,492.4984899974355,265.5620528325254
Orchid Pharma Ltd.,INE191A01027,ORCHPHARMA,524372.000000,2023-12-31,True,2024-02-01,12540151.000000,2023-12-31,3.000000,3.000000,2280273000.000000,1846758000.000000,433515000.000000,35371000.000000,92687000.000000,0.000000,305457000.000000,0.000000,305457000.000000,305457000.000000,507191000.000000,0.000000,0.602252,13.395633,False,265.343545,35.174310,0.399094,590.222083,2069378000.000000,20.953164,516.885402,1072.9607972815,26.799592824070857,-189.88159439947626,305.49817983082994,618.6035602830342,218.45700596088267
Syncom Formulation (India) Ltd.,INE312C01025,SYNCOMF,524470.000000,2023-12-31,True,2024-02-01,12540170.000000,2023-12-31,3.000000,3.000000,676911000.000000,565425000.000000,111486000.000000,10816000.000000,14458000.000000,-239000.000000,85973000.000000,21766000.000000,64207000.000000,64207000.000000,940000000.000000,0.000000,0.068305,9.485294,False,54.898555,14.032183,0.066016,72.451645,663903000.000000,15.736542,68.768140,102.70689682755531,45.84061105359473,93.32061855670104,43941.273915163336,-61.780929866036246,-99.91230933835446
Marksans Pharma Ltd.,INE750C01026,MARKSANS,524404.000000,2023-12-31,True,2024-02-01,12540171.000000,2023-12-31,3.000000,3.000000,2426890000.000000,1993890000.000000,433000000.000000,2670000.000000,84340000.000000,0.000000,345990000.000000,93120000.000000,252870000.000000,252870000.000000,453160000.000000,0.000000,0.558015,10.419508,False,-12.240397,28.773440,0.690463,-30.620779,2206040000.000000,15.322568,54.022232,20.810872469896523,48.187538750997554,184.10872544007003,65.5097360335205,195.29460297091356,-93.92508127764113
Sun Pharmaceutical Industries Ltd.,INE044A01036,SUNPHARMA,524715.000000,2024-02-01,True,2024-02-01,12540191.000000,2023-09-30,3.000000,2.000000,52027500000.000000,37098900000.000000,14928600000.000000,1936300000.000000,3927100000.000000,0.000000,9065200000.000000,178900000.000000,8886300000.000000,8886300000.000000,2399300000.000000,0.000000,3.703705,17.080006,False,-26.741742,-2.332457,1.586463,-62.379917,46296100000.000000,-7.070839,692.258523,-49.438456014435985,10.28570947736302,3673.903420574903,685180.3741242462,-98.6629274139682,-99.97969525616872
Hester Biosciences Ltd.,INE782E01017,HESTERBIO,524669.000000,2023-12-31,True,2024-02-01,12540193.000000,2023-12-31,3.000000,3.000000,664850000.000000,539370000.000000,125480000.000000,13660000.000000,25690000.000000,0.000000,86130000.000000,21380000.000000,64750000.000000,64750000.000000,85070000.000000,0.000000,0.761138,9.739039,False,-39.649548,-7.318603,0.797226,-34.441759,676530000.000000,-8.798868,-18.502999,-16.231028911282227,11.236133063374467,20.115943403519225,-96.15396945809579,-28.38617641824251,3333.3509045559517
Neuland Laboratories Ltd.,INE794A01010,NEULANDLAB,524558.000000,2023-12-31,True,2024-02-01,12540199.000000,2023-12-31,3.000000,3.000000,3949288900.000000,2722639000.000000,1226649900.000000,37411900.000000,151438000.000000,0.000000,1037800000.000000,230788100.000000,807011900.000000,807011900.000000,129005000.000000,0.000000,6.255664,20.434360,False,165.147833,46.170834,6.903927,132.348632,4207963600.000000,43.154989,1177.337279,215.12744267895988,53.1108502431662,5313.502636823878,219.9832068278611,-94.00774544693323,-64.16028751044134
Caplin Point Laboratories Ltd.,INE475E01026,CAPLIPOINT,524742.000000,2024-02-01,True,2024-02-01,12540222.000000,2023-12-31,3.000000,3.000000,1507300000.000000,695100000.000000,812200000.000000,300000.000000,67600000.000000,0.000000,744300000.000000,189800000.000000,554500000.000000,554500000.000000,151900000.000000,0.000000,3.650428,36.787634,False,-6.348664,-5.770193,5.404542,42.467160,2037070000.000000,27.796110,2142.626484,28.251394119057338,20.126991402507098,10685.33143978836,-8.425102873271406,-101.38921518734327,5.17674841730435
Torrent Pharmaceuticals Ltd.,INE685A01028,TORNTPHARM,500420.000000,2024-02-01,True,2024-02-01,12540226.000000,2023-12-31,3.000000,3.000000,21120000000.000000,14220000000.000000,6900000000.000000,690000000.000000,1910000000.000000,0.000000,4300000000.000000,1330000000.000000,2970000000.000000,2970000000.000000,1692300000.000000,0.000000,1.755008,14.062500,False,29.694323,12.820513,1.932282,20.220588,21610000000.000000,11.449201,3.329616,11.153478964559254,11.406093073628556,-49.99705126775738,10.52786158781182,,5442917.594863563
NGL Fine - Chem Ltd.,INE887E01022,NGLFINE,524774.000000,2023-12-31,True,2024-02-01,12540229.000000,2023-12-31,3.000000,3.000000,890008000.000000,738630000.000000,151378000.000000,2750000.000000,20674000.000000,0.000000,127954000.000000,38994000.000000,88960000.000000,88960000.000000,30890000.000000,0.000000,2.879896,9.995416,False,46.008403,22.338710,3.551052,120.997280,832020000.000000,20.491280,157.443262,86.35364846996087,11.031609312796602,536.9908930420179,-84.08913697742726,-92.62147735502731,694.3507255639009
Natco Pharma Ltd.,INE987B01026,NATCOPHARM,524816.000000,2024-02-01,True,2024-02-01,12540243.000000,2023-12-31,3.000000,3.000000,6548000000.000000,3870000000.000000,2678000000.000000,38000000.000000,404000000.000000,0.000000,2236000000.000000,316000000.000000,1920000000.000000,1920000000.000000,358000000.000000,0.000000,5.363128,29.321930,False,424.810161,51.714551,,,,,1082.365531,169.83136159541414,16.37608108878619,3435.9838830797935,1254.066189612571,2592.5731412321684,
Aurobindo Pharma Ltd.,INE406A01037,AUROPHARMA,524804.000000,2024-02-01,True,2024-02-01,12540244.000000,2023-12-31,3.000000,3.000000,30231600000.000000,22103400000.000000,8128200000.000000,612500000.000000,643500000.000000,0.000000,6872200000.000000,634400000.000000,6237800000.000000,6237800000.000000,585900000.000000,0.000000,10.646527,20.633377,False,108.747741,-13.894372,6.479775,130.608030,27358400000.000000,-11.217841,-2782.874522,42.976136699201525,-5.019144991038104,881.724529368083,18410.587348118253,-30199.834233340647,14049.56705107084
Suven Life Sciences Ltd.,INE495B01038,SUVEN,530239.000000,2023-12-31,True,2024-02-01,12540250.000000,2023-12-31,3.000000,3.000000,85164000.000000,116489000.000000,-31325000.000000,354000.000000,16009000.000000,0.000000,-47688000.000000,0.000000,-47688000.000000,-47688000.000000,218074000.000000,0.000000,-0.218678,-55.995491,False,28.098426,63.547328,0.126333,120.560144,82013000.000000,78.576406,-2020.996620,67.28680961901792,89.72800098362063,-10306.70171284373,10370.694104046243,-95.74034141004259,-99.37994609473564
Themis Medicare Ltd.,INE083B01024,THEMISMED,530199.000000,2023-12-31,True,2024-02-01,12540269.000000,2023-12-31,3.000000,3.000000,830776000.000000,744452000.000000,86324000.000000,26848000.000000,30955000.000000,0.000000,28521000.000000,8505000.000000,20016000.000000,20016000.000000,92028000.000000,0.000000,0.217499,2.409314,False,-83.441955,-12.253311,0.771374,-47.557996,1072205000.000000,15.318512,226.447873,-38.19002742450463,1.7121874005959468,1433.4843861258537,688.5241379310345,-225.92006279558765,-99.67522925171784
Shilpa Medicare Ltd.,INE790G01031,SHILPAMED,530549.000000,2023-12-31,True,2024-02-01,12540270.000000,2023-12-31,3.000000,3.000000,863051000.000000,672775000.000000,190276000.000000,26079000.000000,123938000.000000,-1183000.000000,39076000.000000,12106000.000000,26970000.000000,26970000.000000,86802000.000000,0.000000,0.310707,3.124960,False,156.336557,24.648283,0.760651,133.643307,973758000.000000,12.160971,-423.868758,50.110414559390826,19.922599400160085,-2786.458689716961,-55.35421869007402,603.938824383854,1916.7979012297678
