CompanyName,ISIN,NSECode,BSECode,Date,MFList,BTTDate,CompanyCode,YearEnding,Months,Quarter,Sales,Expenses,EBIDTA,Interest,Depreciation,Extraordinary,OPM,Tax,PATRAW,PAT,Equity,Reserves,EPS,NPM,Ext_Flag,Q1 EPS Growth,Q1 Sales Growth,Q2 EPS,Q2 EPS Growth,Q2 Sales,Q2 Sales Growth
Just Dial Ltd.,INE599M01018,JUSTDIAL,535648.000000,2024-02-01,True,2024-02-01,16690415.000000,2023-12-31,3.000000,3.000000,3399000000.000000,2046800000.000000,1352200000.000000,21700000.000000,121200000.000000,0.000000,1209300000.000000,289200000.000000,920100000.000000,920100000.000000,850300000.000000,0.000000,1.082089,27.069726,False,21.204857,16.161444,0.844290,36.321908,3185300000.000000,21.687806
Computer Age Management Services Ltd.,INE596I01012,CAMS,543232.000000,2024-02-01,True,2024-02-01,16690463.000000,2023-12-31,3.000000,3.000000,2766965000.000000,1455016000.000000,1311949000.000000,17901000.000000,151117000.000000,0.000000,1142931000.000000,287400000.000000,855531000.000000,855531000.000000,491431000.000000,0.000000,1.740898,30.919473,False,20.172392,15.749251,1.656699,16.492650,2626668000.000000,10.329388
InterGlobe Aviation Ltd.,INE646L01027,INDIGO,539448.000000,2024-02-01,True,2024-02-01,16690529.000000,2023-12-31,3.000000,3.000000,200619240000.000000,143078740000.000000,57540500000.000000,10952110000.000000,16603450000.000000,0.000000,29984940000.000000,0.000000,29984940000.000000,29984940000.000000,3859450000.000000,0.000000,7.769226,14.946194,False,111.176251,30.198646,0.486946,111.837776,155021430000.000000,20.624620
BLS International Services Ltd.,INE153T01027,BLS,540073.000000,2024-02-01,True,2024-02-01,16690562.000000,2023-12-31,3.000000,3.000000,323596000.000000,268464000.000000,55132000.000000,3080000.000000,14258000.000000,0.000000,37794000.000000,-12692000.000000,50486000.000000,50486000.000000,411741000.000000,0.000000,0.122616,15.601553,False,-33.796918,6.903911,0.359182,12.051299,405238000.000000,59.222820
Matrimony.com Ltd.,INE866R01028,MATRIMONY,540704.000000,2023-12-31,True,2024-02-01,16690584.000000,2023-12-31,3.000000,3.000000,1226228000.000000,1000898000.000000,225330000.000000,12974000.000000,69565000.000000,0.000000,142791000.000000,33300000.000000,109491000.000000,109491000.000000,111302000.000000,0.000000,0.983729,8.929090,False,-3.187902,2.571850,1.094157,0.900443,1269217800.000000,7.410274
Campus Activewear Ltd.,INE278Y01022,CAMPUS,543523.000000,2024-02-01,True,2024-02-01,16690783.000000,2023-12-31,3.000000,3.000000,4733700000.000000,4157600000.000000,576100000.000000,57800000.000000,183600000.000000,0.000000,334700000.000000,85800000.000000,248900000.000000,248900000.000000,1526300000.000000,0.000000,0.163074,5.258043,False,-48.585450,1.473321,0.002097,-97.804012,2591000000.000000,-22.404473
PB Fintech Ltd.,INE417T01026,POLICYBZR,543390.000000,2024-02-01,True,2024-02-01,16691699.000000,2023-12-31,3.000000,3.000000,902908000.000000,624435000.000000,278473000.000000,1391000.000000,7464000.000000,0.000000,269618000.000000,0.000000,269618000.000000,269618000.000000,902004000.000000,0.000000,0.298910,29.861071,False,1250.639829,17.220437,0.020987,104.380877,775214000.000000,-5.981789
One97 Communications Ltd.,INE982J01020,PAYTM,543396.000000,2024-02-01,True,2024-02-01,16691701.000000,2023-12-31,3.000000,3.000000,22785000000.000000,23301000000.000000,-516000000.000000,51000000.000000,1969000000.000000,0.000000,-2536000000.000000,0.000000,-2536000000.000000,-2536000000.000000,635000000.000000,0.000000,-3.993701,-11.130129,False,40.603211,37.740297,-5.094669,43.844424,21110000000.000000,41.658838
Honasa Consumer Ltd.,INE0J5401028,HONASA,544014.000000,2023-12-31,True,2024-02-01,16691717.000000,2023-12-31,3.000000,3.000000,4618560000.000000,4167470000.000000,451090000.000000,21350000.000000,59050000.000000,0.000000,370690000.000000,81550000.000000,289140000.000000,289140000.000000,3217470000.000000,0.000000,0.089866,6.260393,False,,,0.276787,71.223740,4680360000.000000,19.633459
eMudhra Ltd.,INE01QM01018,EMUDHRA,543533.000000,2023-12-31,True,2024-02-01,16691754.000000,2023-12-31,3.000000,3.000000,461754000.000000,412664000.000000,49090000.000000,4541000.000000,39358000.000000,0.000000,5191000.000000,1156000.000000,4035000.000000,4035000.000000,390362000.000000,0.000000,0.010337,0.873842,False,-91.051032,2.488331,0.266199,84.243737,564381000.000000,38.627677
Dreamfolks Services Ltd.,INE0JS101016,DREAMFOLKS,543591.000000,2023-12-31,True,2024-02-01,16691769.000000,2023-12-31,3.000000,3.000000,3057320000.000000,2773440000.000000,283880000.000000,2790000.000000,9640000.000000,0.000000,271450000.000000,68450000.000000,203000000.000000,203000000.000000,106050000.000000,0.000000,1.914191,6.639802,False,5.413682,49.391892,1.710325,20.624280,2829820000.000000,64.231285
Radiant Cash Management Services Ltd.,INE855R01021,RADIANTCMS,543732.000000,2023-12-31,True,2024-02-01,16691786.000000,2023-12-31,3.000000,3.000000,1012970000.000000,832340000.000000,180630000.000000,3180000.000000,15560000.000000,0.000000,161890000.000000,41640000.000000,120250000.000000,120250000.000000,106710000.000000,0.000000,1.126886,11.871033,False,-32.982553,8.607362,0.953238,-34.989006,954250000.000000,7.868738
Blue Star Ltd.,INE472A01039,BLUESTARCO,500067.000000,2024-02-01,True,2024-02-01,17010002.000000,2023-12-31,3.000000,3.000000,20645900000.000000,19326800000.000000,1319100000.000000,112600000.000000,177900000.000000,0.000000,1028600000.000000,261700000.000000,766900000.000000,766900000.000000,411200000.000000,0.000000,1.865029,3.714539,False,-31.041540,24.815007,1.707685,9.196579,17533500000.000000,23.525806
Century Textiles & Industries Ltd.,INE055A01016,CENTURYTEX,500040.000000,2024-02-01,True,2024-02-01,17010003.000000,2023-12-31,3.000000,3.000000,12618300000.000000,10108700000.000000,2509600000.000000,263200000.000000,586400000.000000,0.000000,1660000000.000000,509200000.000000,1150800000.000000,1150800000.000000,1116900000.000000,0.000000,1.030352,9.120087,False,253.874539,6.752904,0.136807,-84.066736,11338800000.000000,-9.134766
Grasim Industries Ltd.,INE047A01021,GRASIM,500300.000000,2024-02-01,True,2024-02-01,17010006.000000,2023-12-31,3.000000,3.000000,65204100000.000000,58777500000.000000,6426600000.000000,1071400000.000000,2964500000.000000,0.000000,2390700000.000000,27600000.000000,2363100000.000000,2363100000.000000,1317000000.000000,0.000000,1.794305,3.624159,False,-8.186176,3.526343,6.034472,-17.596255,72023400000.000000,-3.978402
Akzo Nobel India Ltd.,INE133A01011,AKZOINDIA,500710.000000,2024-02-01,True,2024-02-01,17010008.000000,2023-12-31,3.000000,3.000000,10411000000.000000,8663000000.000000,1748000000.000000,32000000.000000,201000000.000000,0.000000,1515000000.000000,377000000.000000,1138000000.000000,1138000000.000000,455000000.000000,0.000000,2.501099,10.930746,False,16.837782,4.193355,2.069222,44.090613,9652200000.000000,3.674292
Kesoram Industries Ltd.,INE087A01019,KESORAMIND,502937.000000,2023-12-31,True,2024-02-01,17010011.000000,2023-12-31,3.000000,3.000000,9022300000.000000,7902000000.000000,1120300000.000000,1226700000.000000,279200000.000000,0.000000,-385600000.000000,-24400000.000000,-361200000.000000,-361200000.000000,3106600000.000000,0.000000,-0.116269,-4.003414,False,-32.842957,-4.472350,-0.111730,15.915698,9079200000.000000,13.599339
Larsen & Toubro Ltd.,INE018A01030,LT,500510.000000,2024-02-01,True,2024-02-01,17010013.000000,2023-12-31,3.000000,3.000000,328265200000.000000,291418700000.000000,36846500000.000000,6298400000.000000,4384500000.000000,0.000000,26163600000.000000,4801800000.000000,21361800000.000000,21361800000.000000,2749100000.000000,0.000000,7.770470,6.507482,False,19.644913,14.704366,9.857829,31.334286,303874000000.000000,11.211511
Rallis India Ltd.,INE613A01020,RALLIS,500355.000000,2024-02-01,True,2024-02-01,17010015.000000,2023-12-31,3.000000,3.000000,6000000000.000000,5360000000.000000,640000000.000000,40000000.000000,300000000.000000,0.000000,300000000.000000,60000000.000000,240000000.000000,240000000.000000,190000000.000000,0.000000,1.263158,4.000000,False,8.950869,-5.133840,4.315789,18.145116,8370000000.000000,-12.196043
Voltas Ltd.,INE226A01021,VOLTAS,500575.000000,2024-02-01,True,2024-02-01,17010017.000000,2023-12-31,3.000000,3.000000,16446900000.000000,15012600000.000000,1434300000.000000,64700000.000000,115400000.000000,0.000000,1254200000.000000,280900000.000000,973300000.000000,973300000.000000,330800000.000000,0.000000,2.942261,5.917833,False,119.607401,12.954048,3.083434,-90.357528,14162700000.000000,-3.976487
3M India Ltd.,INE470A01017,3MINDIA,523395.000000,2024-02-01,True,2024-02-01,17010019.000000,2023-12-31,3.000000,3.000000,9556821000.000000,7750432000.000000,1806389000.000000,7631000.000000,128512000.000000,0.000000,1670246000.000000,424572000.000000,1245674000.000000,1245674000.000000,112651000.000000,0.000000,11.057816,13.034397,False,10.459805,1.300416,11.877081,,9901511000.000000,
DCM Shriram Ltd.,INE499A01024,DCMSHRIRAM,523367.000000,2024-02-01,True,2024-02-01,17010024.000000,2023-12-31,3.000000,3.000000,29932300000.000000,25238200000.000000,4694100000.000000,150100000.000000,752100000.000000,0.000000,3791900000.000000,1456200000.000000,2335700000.000000,2335700000.000000,313500000.000000,0.000000,7.450399,7.803276,False,-30.364916,-6.562592,0.807974,-86.114461,26562100000.000000,-3.831936
BEML Ltd.,INE258A01016,BEML,500048.000000,2024-02-01,True,2024-02-01,17010049.000000,2023-12-31,3.000000,3.000000,10813899700.000000,9910497200.000000,903402500.000000,75177200.000000,157529000.000000,0.000000,670696300.000000,186529900.000000,484166400.000000,484166400.000000,416445000.000000,0.000000,1.162618,4.477260,False,-27.244653,4.003806,1.251242,,9242713600.000000,
Container Corporation of India Ltd.,INE111A01025,CONCOR,531344.000000,2024-02-01,True,2024-02-01,17010061.000000,2023-12-31,3.000000,3.000000,23058000000.000000,16934200000.000000,6123800000.000000,175300000.000000,1542700000.000000,0.000000,4405800000.000000,1061500000.000000,3344300000.000000,3344300000.000000,3046500000.000000,0.000000,1.097752,14.503860,False,12.792580,9.692397,1.174134,18.130779,22928500000.000000,13.358152
Godawari Power & Ispat Ltd.,INE177H01021,GPIL,532734.000000,2024-02-01,True,2024-02-01,17010086.000000,2023-12-31,3.000000,3.000000,12350600000.000000,8903500000.000000,3447100000.000000,167000000.000000,318700000.000000,0.000000,2961400000.000000,675500000.000000,2285900000.000000,2285900000.000000,657200000.000000,0.000000,3.478241,18.508413,False,87.711101,-12.512573,3.895009,50.855866,12392100000.000000,0.963842
Technocraft Industries (India) Ltd.,INE545H01011,TIIL,532804.000000,2023-12-31,True,2024-02-01,17010090.000000,2023-12-31,3.000000,3.000000,4161301000.000000,3443868000.000000,717433000.000000,66833000.000000,132368000.000000,-5136000.000000,518232000.000000,138261000.000000,379971000.000000,379971000.000000,229617000.000000,0.000000,1.654803,9.131063,False,-13.619456,-7.886827,1.916622,-8.075782,3756256000.000000,-23.546656
TCPL Packaging Ltd.,INE822C01015,TCPLPACK,523301.000000,2023-12-31,True,2024-02-01,17020001.000000,2023-12-31,3.000000,3.000000,3564636000.000000,2955911000.000000,608725000.000000,139445000.000000,172263000.000000,0.000000,297017000.000000,89100000.000000,207917000.000000,207917000.000000,91000000.000000,0.000000,2.284802,5.832769,False,-22.569845,-3.506757,3.334758,-25.167131,3926607000.000000,11.614277
Jain Irrigation Systems Ltd.,INE175A01038,JISLJALEQS,500219.000000,2023-12-31,True,2024-02-01,17020012.000000,2023-12-31,3.000000,3.000000,8103400000.000000,6942000000.000000,1161400000.000000,765300000.000000,369400000.000000,0.000000,26700000.000000,9000000.000000,17700000.000000,17700000.000000,1373500000.000000,0.000000,0.012887,0.218427,False,-92.859050,-18.416125,0.017692,117.905824,8091300000.000000,29.726480
Vedanta Ltd.,INE205A01025,VEDL,500295.000000,2024-02-01,True,2024-02-01,17020022.000000,2023-12-31,3.000000,3.000000,201990000000.000000,146540000000.000000,55450000000.000000,14090000000.000000,9960000000.000000,2040000000.000000,33440000000.000000,2600000000.000000,30840000000.000000,30840000000.000000,3720000000.000000,0.000000,8.290323,15.268083,False,-34.158839,-0.128554,0.059140,-99.640875,221290000000.000000,-3.311924
Hindustan Oil Exploration Company Ltd.,INE345A01011,HINDOILEXP,500186.000000,2023-12-31,True,2024-02-01,17020035.000000,2023-12-31,3.000000,3.000000,1066598000.000000,920522000.000000,146076000.000000,28374000.000000,69475000.000000,0.000000,48227000.000000,0.000000,48227000.000000,48227000.000000,1322593000.000000,0.000000,0.036464,4.521572,False,-69.706278,0.272162,0.292979,490.311081,708376000.000000,-13.286556
Navneet Education Ltd.,INE060A01024,NAVNETEDUL,508989.000000,2023-12-31,True,2024-02-01,17020037.000000,2023-12-31,3.000000,3.000000,2567300000.000000,2273100000.000000,294200000.000000,24100000.000000,109200000.000000,0.000000,160900000.000000,41000000.000000,119900000.000000,119900000.000000,452400000.000000,0.000000,0.265031,4.670276,False,-51.001226,-2.317175,0.650088,-7.340895,2637500000.000000,-20.051531
Zee Entertainment Enterprises Ltd.,INE256A01028,ZEEL,505537.000000,2024-02-01,True,2024-02-01,17020092.000000,2023-12-31,3.000000,3.000000,19312500000.000000,16854400000.000000,2458100000.000000,180500000.000000,562100000.000000,-603400000.000000,1112100000.000000,349000000.000000,763100000.000000,763100000.000000,960600000.000000,0.000000,0.794399,3.951327,False,-14.699307,-0.401232,1.616073,-12.075215,23693400000.000000,20.091234
MPS Ltd.,INE943D01017,MPSLTD,532440.000000,2023-12-31,True,2024-02-01,17020158.000000,2023-12-31,3.000000,3.000000,921700000.000000,476600000.000000,445100000.000000,1800000.000000,26400000.000000,0.000000,416900000.000000,96900000.000000,320000000.000000,320000000.000000,171100000.000000,0.000000,1.870251,34.718455,False,37.516115,17.026409,1.413793,8.767986,823800000.000000,5.737389
Pidilite Industries Ltd.,INE318A01026,PIDILITIND,500331.000000,2024-02-01,True,2024-02-01,17020184.000000,2023-12-31,3.000000,3.000000,28945100000.000000,21261700000.000000,7683400000.000000,74900000.000000,665200000.000000,0.000000,6943300000.000000,1714800000.000000,5228500000.000000,5228500000.000000,508600000.000000,0.000000,10.280181,18.063506,False,76.379395,6.693919,8.943756,34.947496,28165700000.000000,2.662638
Vimta Labs Ltd.,INE579C01029,VIMTALABS,524394.000000,2023-12-31,True,2024-02-01,17020229.000000,2023-09-30,3.000000,2.000000,743010000.000000,569650000.000000,173360000.000000,6150000.000000,88720000.000000,0.000000,78490000.000000,19260000.000000,59230000.000000,59230000.000000,44290000.000000,0.000000,1.337322,7.971629,False,-54.729857,-7.011001,2.626016,-3.472619,827860000.000000,4.023422
Blue Dart Express Ltd.,INE233B01017,BLUEDART,526612.000000,2024-02-01,True,2024-02-01,17020238.000000,2023-12-31,3.000000,3.000000,14056800000.000000,12486400000.000000,1570400000.000000,47400000.000000,472600000.000000,0.000000,1050400000.000000,234800000.000000,815600000.000000,815600000.000000,237300000.000000,0.000000,3.437000,5.802174,False,-6.177384,4.045832,3.004214,-22.519291,13395800000.000000,0.163752
Wim Plast Ltd.,INE015B01018,,526586.000000,2023-12-31,True,2024-02-01,17020249.000000,2023-12-31,3.000000,3.000000,926184000.000000,724409000.000000,201775000.000000,325000.000000,29675000.000000,0.000000,171775000.000000,43146000.000000,128629000.000000,128629000.000000,120034000.000000,0.000000,1.071605,13.888061,False,35.468821,13.347366,1.218380,52.342212,883200000.000000,7.252280
Faze Three Ltd.,INE963C01033,FAZE3Q,530079.000000,2023-12-31,True,2024-02-01,17020313.000000,2023-12-31,3.000000,3.000000,1310200000.000000,1077200000.000000,233000000.000000,26300000.000000,52200000.000000,0.000000,154500000.000000,40100000.000000,114400000.000000,114400000.000000,243200000.000000,0.000000,0.470395,8.731491,False,-19.775596,-3.048690,0.500822,,1311100000.000000,
Strides Pharma Science Ltd.,INE939A01011,STAR,532531.000000,2023-12-31,True,2024-02-01,17020557.000000,2023-12-31,3.000000,3.000000,5287010000.000000,4543600000.000000,743410000.000000,444670000.000000,210630000.000000,-52910000.000000,35200000.000000,9780000.000000,25420000.000000,25420000.000000,918830000.000000,0.000000,0.027666,0.480801,False,-80.071089,27.010373,0.014208,132.094453,5626280000.000000,12.142968
BSE Ltd.,INE118H01025,BSE,,2024-02-01,True,2024-02-01,17023928.000000,2023-12-31,3.000000,3.000000,3263200000.000000,1726500000.000000,1536700000.000000,0.000000,198100000.000000,0.000000,1338600000.000000,387000000.000000,951600000.000000,951600000.000000,270700000.000000,0.000000,3.515331,29.161559,False,208.888442,74.783074,2.656331,28.065492,2769200000.000000,28.776042
Gulshan Polyols Ltd.,INE255D01024,GULPOLY,532457.000000,2023-12-31,True,2024-02-01,17024331.000000,2023-12-31,3.000000,3.000000,3741045000.000000,3602946000.000000,138099000.000000,5219000.000000,52744000.000000,0.000000,80136000.000000,33681000.000000,46455000.000000,46455000.000000,62371000.000000,0.000000,0.744817,1.241765,False,-67.334780,12.075655,0.358372,-79.503309,3118119000.000000,12.270382
Triveni Turbine Ltd.,INE152M01016,TRITURBINE,533655.000000,2024-02-01,True,2024-02-01,17024576.000000,2023-12-31,3.000000,3.000000,3830700000.000000,2967000000.000000,863700000.000000,5900000.000000,52800000.000000,0.000000,805000000.000000,218400000.000000,586600000.000000,586600000.000000,317900000.000000,0.000000,1.845234,15.313128,False,36.264108,26.001579,1.527839,54.504326,3389000000.000000,26.092942
LT Foods Ltd.,INE818H01020,LTFOODS,532783.000000,2023-12-31,True,2024-02-01,17024837.000000,2023-12-31,3.000000,3.000000,10654442000.000000,9954600000.000000,699842000.000000,48821000.000000,93376000.000000,0.000000,557645000.000000,145982000.000000,411663000.000000,411663000.000000,347253000.000000,0.000000,1.185484,3.863769,False,18.690562,19.942920,1.218138,11.597645,10531225000.000000,-0.557183
